wavelength_nm,intensity
450.000000,0.000000
451.059998,0.000000
451.959992,0.000000
453.029999,0.000000
453.929993,0.000000
455.000000,0.000000
456.059998,0.000000
456.959992,0.000000
458.029999,0.000000
458.929993,0.000000
460.000000,0.000000
461.059998,0.000000
461.959992,0.000000
463.029999,0.000000
463.929993,0.000000
465.000000,0.000000
466.059998,0.000000
466.959992,0.000000
468.029999,0.000000
468.929993,0.000000
470.000000,0.000000
471.059998,0.000000
471.959992,0.000000
473.029999,0.000000
473.929993,0.000000
475.000000,0.000000
476.059998,0.000000
476.959992,0.000000
478.029999,0.000000
478.929993,0.000000
480.000000,0.000000
481.040008,0.000000
481.940002,0.000000
482.980011,0.000000
484.019989,0.000000
485.070007,0.000000
485.970001,0.000000
487.010010,0.000000
488.049988,0.000000
488.950012,0.000000
490.000000,0.000000
491.040008,0.000000
491.940002,0.000000
492.980011,0.000000
494.019989,0.000000
495.070007,0.000000
495.970001,0.000000
497.010010,0.000000
498.049988,0.000000
498.950012,0.000000
500.000000,0.000000
501.059998,0.000000
501.959992,0.000000
503.029999,0.000000
503.929993,0.000000
505.000000,0.000000
506.059998,0.000000
506.959992,0.000000
508.029999,0.000000
508.929993,0.000000
510.000000,0.000000
511.040008,0.000000
511.940002,0.000000
512.979981,0.000000
514.020019,0.000000
515.070007,0.000000
515.969971,0.000000
517.010010,0.000000
518.049988,0.000000
518.950012,0.000000
520.000000,0.000000
521.039978,0.000000
521.940002,0.000000
522.979981,0.000000
524.020019,0.000000
525.070007,0.000000
525.969971,0.000000
527.010010,0.000000
528.049988,0.000000
528.950012,0.000000
530.000000,0.000000
531.020019,0.000000
532.049988,0.000000
532.940002,0.000000
533.969971,0.000000
535.000000,0.000000
536.020019,0.000000
537.049988,0.000000
537.940002,0.000000
538.969971,0.000000
540.000000,0.000000
541.039978,0.000000
541.940002,0.000000
542.979981,0.000000
544.020019,0.000000
545.070007,0.000000
545.969971,0.000000
547.010010,0.000000
548.049988,0.000000
548.950012,0.000000
550.000000,0.000000
551.020019,0.000000
552.049988,0.000000
552.940002,0.000000
553.969971,0.000000
555.000000,0.000000
556.020019,0.000000
557.049988,0.000000
557.940002,0.005370
558.969971,0.007170
560.000000,0.006490
561.039978,0.011800
561.940002,0.009460
562.979981,0.018200
564.020019,0.024800
565.070007,0.032100
565.969971,0.033700
567.010010,0.042900
568.049988,0.053300
568.950012,0.050300
570.000000,0.067100
571.020019,0.081200
572.049988,0.093300
572.940002,0.101000
573.969971,0.122000
575.000000,0.138000
576.020019,0.159000
577.049988,0.190000
577.940002,0.209000
578.969971,0.226000
580.000000,0.258000
581.020019,0.294000
582.049988,0.327000
582.940002,0.352000
583.969971,0.389000
585.000000,0.434000
586.020019,0.467000
587.049988,0.512000
587.940002,0.550000
588.969971,0.599000
590.000000,0.644000
591.010010,0.670000
592.020019,0.715000
593.039978,0.755000
594.049988,0.788000
595.070007,0.829000
595.940002,0.849000
596.950012,0.881000
597.969971,0.910000
598.979981,0.934000
600.000000,0.952000
601.020019,0.966000
602.049988,0.972000
602.940002,0.984000
603.969971,0.990000
605.000000,0.995000
606.020019,0.995000
607.049988,1.000000
607.940002,0.998000
608.969971,0.990000
610.000000,0.986000
611.010010,0.977000
612.020019,0.973000
613.039978,0.961000
614.049988,0.939000
615.070007,0.926000
615.940002,0.924000
616.950012,0.912000
617.969971,0.898000
618.979981,0.889000
620.000000,0.868000
621.020019,0.864000
622.049988,0.841000
622.940002,0.829000
623.969971,0.813000
625.000000,0.802000
626.020019,0.794000
627.049988,0.786000
627.940002,0.775000
628.969971,0.765000
630.000000,0.758000
631.000000,0.751000
632.000000,0.739000
633.000000,0.731000
634.000000,0.726000
635.000000,0.717000
636.000000,0.710000
637.000000,0.712000
638.000000,0.703000
639.000000,0.697000
640.000000,0.685000
641.010010,0.686000
642.020019,0.680000
643.039978,0.668000
644.049988,0.667000
645.070007,0.664000
645.940002,0.658000
646.950012,0.643000
647.969971,0.646000
648.979981,0.642000
650.000000,0.632000
651.010010,0.615000
652.020019,0.611000
653.039978,0.595000
654.049988,0.596000
655.070007,0.587000
655.940002,0.573000
656.950012,0.568000
657.969971,0.557000
658.979981,0.549000
660.000000,0.545000
661.000000,0.524000
662.000000,0.517000
663.000000,0.511000
664.000000,0.491000
665.000000,0.493000
666.000000,0.475000
667.000000,0.460000
668.000000,0.452000
669.000000,0.437000
670.000000,0.429000
671.000000,0.417000
672.000000,0.410000
673.000000,0.398000
674.000000,0.386000
675.000000,0.376000
676.000000,0.367000
677.000000,0.360000
678.000000,0.346000
679.000000,0.342000
680.000000,0.329000
681.000000,0.320000
682.000000,0.305000
683.000000,0.304000
684.000000,0.294000
685.000000,0.287000
686.000000,0.280000
687.000000,0.272000
688.000000,0.265000
689.000000,0.262000
690.000000,0.257000
691.000000,0.252000
692.000000,0.246000
693.000000,0.238000
694.000000,0.240000
695.000000,0.235000
696.000000,0.232000
697.000000,0.234000
698.000000,0.225000
699.000000,0.224000
700.000000,0.219000
700.979981,0.217000
701.969971,0.216000
702.950012,0.216000
703.940002,0.209000
705.070007,0.209000
706.049988,0.199000
707.039978,0.196000
708.020019,0.192000
709.010010,0.195000
710.000000,0.188000
711.000000,0.189000
712.000000,0.181000
713.000000,0.180000
714.000000,0.177000
715.000000,0.172000
716.000000,0.167000
717.000000,0.164000
718.000000,0.162000
719.000000,0.164000
720.000000,0.153000
720.979981,0.154000
721.969971,0.149000
722.950012,0.149000
723.940002,0.140000
725.070007,0.140000
726.049988,0.134000
727.039978,0.131000
728.020019,0.129000
729.010010,0.130000
730.000000,0.125000
730.969971,0.123000
731.940002,0.121000
733.049988,0.114000
734.020019,0.111000
735.000000,0.106000
735.969971,0.102000
736.940002,0.103000
738.049988,0.097000
739.020019,0.096000
740.000000,0.093500
740.979981,0.088800
741.969971,0.087300
742.950012,0.085200
743.940002,0.084100
745.070007,0.079300
746.049988,0.078500
747.039978,0.077400
748.020019,0.074600
749.010010,0.071300
750.000000,0.072000
750.969971,0.063500
751.940002,0.066100
753.049988,0.061000
754.020019,0.059200
755.000000,0.058500
755.969971,0.055300
756.940002,0.056500
758.049988,0.053300
759.020019,0.048500
760.000000,0.049100
760.969971,0.050100
761.940002,0.046300
763.049988,0.043900
764.020019,0.042200
765.000000,0.042400
765.969971,0.041800
766.940002,0.039700
768.049988,0.038200
769.020019,0.036700
770.000000,0.035600
770.950012,0.034600
772.049988,0.033000
773.010010,0.033300
773.969971,0.027900
775.059998,0.030200
776.020019,0.025100
776.979981,0.027100
777.940002,0.028900
779.039978,0.026500
780.000000,0.024800
780.969971,0.023800
781.940002,0.023700
783.049988,0.021300
784.020019,0.024300
785.000000,0.020000
785.969971,0.021900
786.940002,0.018900
788.049988,0.020500
789.020019,0.016300
790.000000,0.016600
790.950012,0.014400
792.049988,0.015500
793.010010,0.015800
793.969971,0.014000
795.059998,0.015000
796.020019,0.014800
796.979981,0.013200
797.940002,0.010800
799.039978,0.012100
800.000000,0.010500
