wavelength_nm,intensity
601.200000,0.496840
601.400000,0.501180
601.600000,0.508620
601.800000,0.515420
602.000000,0.518060
602.200000,0.522850
602.400000,0.526670
602.600000,0.532440
602.800000,0.537570
603.000000,0.546010
603.200000,0.549630
603.400000,0.553000
603.600000,0.557800
603.800000,0.565820
604.000000,0.569210
604.200000,0.573030
604.400000,0.577150
604.600000,0.581390
604.800000,0.585030
605.000000,0.591790
605.200000,0.597640
605.400000,0.601230
605.600000,0.608140
605.800000,0.610020
606.000000,0.615360
606.200000,0.621110
606.400000,0.628360
606.600000,0.631620
606.800000,0.637040
607.000000,0.641610
607.200000,0.648310
607.400000,0.652100
607.600000,0.658620
607.800000,0.663380
608.000000,0.666480
608.200000,0.670970
608.400000,0.677500
608.600000,0.684330
608.800000,0.688460
609.000000,0.692680
609.200000,0.695820
609.400000,0.699480
609.600000,0.702590
609.800000,0.709690
610.000000,0.712940
610.200000,0.718410
610.400000,0.722440
610.600000,0.727480
610.800000,0.734380
611.000000,0.739620
611.200000,0.742310
611.400000,0.746170
611.600000,0.750510
611.800000,0.752650
612.000000,0.759110
612.200000,0.764090
612.400000,0.766710
612.600000,0.771050
612.800000,0.776090
613.000000,0.779160
613.200000,0.782920
613.400000,0.786700
613.600000,0.788490
613.800000,0.793380
614.000000,0.799800
614.200000,0.806080
614.400000,0.807290
614.600000,0.809420
614.800000,0.812260
615.000000,0.816030
615.200000,0.822810
615.400000,0.824820
615.600000,0.829090
615.800000,0.832310
616.000000,0.834810
616.200000,0.841570
616.400000,0.846710
616.600000,0.849500
616.800000,0.852460
617.000000,0.855070
617.200000,0.860080
617.400000,0.863320
617.600000,0.865870
617.800000,0.867470
618.000000,0.868310
618.200000,0.872610
618.400000,0.874480
618.600000,0.880880
618.800000,0.884290
619.000000,0.885670
619.200000,0.889010
619.400000,0.890900
619.600000,0.895970
619.800000,0.899770
620.000000,0.901550
620.200000,0.906630
620.400000,0.910290
620.600000,0.912250
620.800000,0.915040
621.000000,0.915050
621.200000,0.918630
621.400000,0.921010
621.600000,0.921200
621.800000,0.919740
622.000000,0.925260
622.200000,0.928620
622.400000,0.930150
622.600000,0.931450
622.800000,0.934670
623.000000,0.934730
623.200000,0.937010
623.400000,0.940910
623.600000,0.942840
623.800000,0.947010
624.000000,0.949740
624.200000,0.952590
624.400000,0.951580
624.600000,0.956970
624.800000,0.960350
625.000000,0.961360
625.200000,0.964200
625.400000,0.962900
625.600000,0.961560
625.800000,0.963900
626.000000,0.964010
626.200000,0.966380
626.400000,0.968950
626.600000,0.969440
626.800000,0.969350
627.000000,0.970040
627.200000,0.971720
627.400000,0.975730
627.600000,0.976520
627.800000,0.976890
628.000000,0.979470
628.200000,0.981730
628.400000,0.981910
628.600000,0.983120
628.800000,0.984680
629.000000,0.985380
629.200000,0.985840
629.400000,0.986700
629.600000,0.991860
629.800000,0.993010
630.000000,0.991040
630.200000,0.992200
630.400000,0.991620
630.600000,0.993000
630.800000,0.993430
631.000000,0.993360
631.200000,0.995830
631.400000,0.997920
631.600000,0.996190
631.800000,0.994850
632.000000,0.997070
632.200000,0.998890
632.400000,1.000000
632.600000,0.999390
632.800000,0.996050
633.000000,0.994340
633.200000,0.997040
633.400000,0.995900
633.600000,0.994340
633.800000,0.994000
634.000000,0.993190
634.200000,0.995560
634.400000,0.996090
634.600000,0.993220
634.800000,0.990700
635.000000,0.992640
635.200000,0.995010
635.400000,0.995570
635.600000,0.990830
635.800000,0.990200
636.000000,0.989460
636.200000,0.989510
636.400000,0.988360
636.600000,0.988500
636.800000,0.989930
637.000000,0.988340
637.200000,0.988130
637.400000,0.987380
637.600000,0.986650
637.800000,0.988750
638.000000,0.985270
638.200000,0.989410
638.400000,0.985880
638.600000,0.983910
638.800000,0.982930
639.000000,0.979660
639.200000,0.976910
639.400000,0.979690
639.600000,0.978120
639.800000,0.977980
640.000000,0.976680
640.200000,0.975840
640.400000,0.971580
640.600000,0.969050
640.800000,0.968260
641.000000,0.971420
641.200000,0.968950
641.400000,0.967900
641.600000,0.968060
641.800000,0.966370
642.000000,0.964680
642.200000,0.961750
642.400000,0.959110
642.600000,0.956740
642.800000,0.958780
643.000000,0.959320
643.200000,0.958100
643.400000,0.953100
643.600000,0.948960
643.800000,0.948000
644.000000,0.945940
644.200000,0.943850
644.400000,0.941830
644.600000,0.939660
644.800000,0.934930
645.000000,0.932630
645.200000,0.933550
645.400000,0.930450
645.600000,0.929040
645.800000,0.925240
646.000000,0.924670
646.200000,0.922360
646.400000,0.920920
646.600000,0.919760
646.800000,0.915160
647.000000,0.912080
647.200000,0.909090
647.400000,0.907430
647.600000,0.905610
647.800000,0.903080
648.000000,0.902360
648.200000,0.901220
648.400000,0.899510
648.600000,0.897720
648.800000,0.896350
649.000000,0.895730
649.200000,0.892310
649.400000,0.888430
649.600000,0.886840
649.800000,0.883120
650.000000,0.882020
650.200000,0.877830
650.400000,0.876910
650.600000,0.872300
650.800000,0.867990
651.000000,0.866050
651.200000,0.862460
651.400000,0.861190
651.600000,0.856690
651.800000,0.854480
652.000000,0.853640
652.200000,0.848830
652.400000,0.845110
652.600000,0.840190
652.800000,0.841110
653.000000,0.839540
653.200000,0.835660
653.400000,0.835060
653.600000,0.829830
653.800000,0.826910
654.000000,0.825960
654.200000,0.822980
654.400000,0.817920
654.600000,0.815000
654.800000,0.813200
655.000000,0.813330
655.200000,0.809150
655.400000,0.806070
655.600000,0.803190
655.800000,0.799950
656.000000,0.794770
656.200000,0.793730
656.400000,0.793340
656.600000,0.791860
656.800000,0.786130
657.000000,0.781350
657.200000,0.778730
657.400000,0.775370
657.600000,0.772540
657.800000,0.768420
658.000000,0.764050
658.200000,0.761200
658.400000,0.759990
658.600000,0.755350
658.800000,0.754660
659.000000,0.751290
659.200000,0.748920
659.400000,0.744510
659.600000,0.740270
659.800000,0.738760
660.000000,0.734870
660.200000,0.731640
660.400000,0.728390
660.600000,0.724990
660.800000,0.724270
661.000000,0.720880
661.200000,0.715990
661.400000,0.710910
661.600000,0.708360
661.800000,0.705590
662.000000,0.700310
662.200000,0.694150
662.400000,0.694130
662.600000,0.692320
