wavelength_nm,n,k
200,2.110000,0.600000
250,2.150000,0.550000
275,2.300000,0.500000
295,2.390000,0.400000
310,2.370000,0.220000
350,2.300000,0.047000
380,2.180000,0.001800
400,2.130000,0.000010
600,2.000000,0.000000
1000,1.900000,0.000000
