wavelength_nm,n,k
330.185386,1.788027,1.135310
330.370205,1.790097,1.136605
330.555231,1.792180,1.137892
330.740464,1.794275,1.139173
330.925905,1.796383,1.140446
331.111554,1.798503,1.141711
331.297411,1.800636,1.142969
331.483478,1.802781,1.144218
331.669753,1.804938,1.145460
331.856238,1.807108,1.146694
332.042932,1.809290,1.147919
332.229837,1.811484,1.149136
332.416952,1.813691,1.150344
332.604279,1.815910,1.151543
332.791816,1.818141,1.152733
332.979565,1.820384,1.153915
333.167526,1.822639,1.155087
333.355699,1.824907,1.156250
333.544085,1.827186,1.157403
333.732685,1.829478,1.158547
333.921497,1.831781,1.159681
334.110523,1.834097,1.160806
334.299764,1.836424,1.161920
334.489218,1.838764,1.163024
334.678888,1.841115,1.164117
334.868773,1.843479,1.165200
335.058874,1.845854,1.166273
335.249190,1.848241,1.167334
335.439723,1.850640,1.168385
335.630472,1.853050,1.169425
335.821439,1.855472,1.170453
336.012623,1.857906,1.171470
336.204025,1.860351,1.172476
336.395645,1.862808,1.173469
336.587483,1.865276,1.174451
336.779541,1.867755,1.175421
336.971818,1.870245,1.176379
337.164314,1.872746,1.177325
337.357031,1.875259,1.178258
337.549967,1.877782,1.179179
337.743125,1.880317,1.180087
337.936504,1.882862,1.180982
338.130105,1.885418,1.181864
338.323927,1.887984,1.182733
338.517972,1.890561,1.183589
338.712239,1.893149,1.184431
338.906730,1.895747,1.185259
339.101444,1.898356,1.186074
339.296382,1.900974,1.186875
339.491544,1.903603,1.187662
339.686931,1.906243,1.188434
339.882543,1.908892,1.189192
340.078380,1.911551,1.189936
340.274443,1.914220,1.190665
340.470733,1.916899,1.191379
340.667249,1.919587,1.192078
340.863992,1.922285,1.192762
341.060962,1.924992,1.193431
341.258160,1.927708,1.194085
341.455586,1.930433,1.194723
341.653241,1.933167,1.195346
341.851125,1.935910,1.195953
342.049238,1.938662,1.196544
342.247581,1.941422,1.197119
342.446154,1.944191,1.197678
342.644957,1.946967,1.198221
342.843992,1.949752,1.198747
343.043258,1.952545,1.199257
343.242755,1.955346,1.199750
343.442485,1.958155,1.200226
343.642448,1.960971,1.200686
343.842643,1.963795,1.201128
344.043072,1.966626,1.201553
344.243734,1.969465,1.201961
344.444631,1.972310,1.202351
344.645762,1.975163,1.202724
344.847129,1.978022,1.203079
345.048731,1.980888,1.203416
345.250569,1.983760,1.203735
345.452643,1.986639,1.204036
345.654953,1.989523,1.204320
345.857501,1.992414,1.204584
346.060286,1.995310,1.204831
346.263310,1.998212,1.205059
346.466571,2.001119,1.205269
346.670072,2.004031,1.205460
346.873811,2.006948,1.205633
347.077790,2.009870,1.205786
347.282010,2.012796,1.205921
347.486469,2.015727,1.206037
347.691170,2.018662,1.206134
347.896112,2.021601,1.206211
348.101296,2.024543,1.206269
348.306721,2.027490,1.206308
348.512390,2.030439,1.206327
348.718301,2.033393,1.206327
348.924456,2.036349,1.206307
349.130855,2.039308,1.206267
349.337498,2.042270,1.206208
349.544386,2.045234,1.206128
349.751519,2.048200,1.206028
349.958898,2.051169,1.205909
