wavelength_nm,n,k
309.960496,1.740600,0.960020
313.884047,1.769950,0.995130
317.908201,1.805500,1.029630
322.036879,1.847830,1.062250
326.274206,1.897250,1.091390
330.624529,1.953650,1.115180
335.092428,2.016280,1.131550
339.682735,2.083680,1.138510
344.400551,2.153570,1.134450
349.251263,2.223040,1.118530
354.240567,2.288890,1.090940
359.374488,2.348050,1.053040
364.659407,2.398090,1.007150
370.102085,2.437600,0.956280
375.709692,2.466250,0.903560
381.489841,2.484750,0.851900
387.450620,2.494530,0.803600
393.600630,2.497490,0.760320
399.949027,2.495710,0.723010
406.505569,2.491240,0.692010
413.280661,2.486040,0.667190
420.285418,2.481910,0.647970
427.531719,2.480440,0.633400
435.032275,2.483000,0.622100
442.800709,2.490610,0.612280
450.851631,2.503790,0.601710
459.200735,2.522180,0.587800
467.864900,2.544370,0.568030
476.862302,2.567690,0.540440
486.212543,2.588580,0.504450
495.936794,2.603390,0.461250
506.057953,2.609480,0.413690
516.600827,2.605870,0.365450
527.592334,2.593340,0.319960
539.061732,2.573890,0.279670
551.040882,2.549900,0.245830
563.564538,2.523660,0.218710
576.670690,2.497040,0.197930
590.400945,2.471480,0.182850
604.800968,2.448150,0.172740
619.920992,2.428140,0.166920
652.548413,2.404480,0.164740
670.184856,2.406610,0.163870
688.801102,2.422660,0.152130
708.481134,2.441580,0.109060
729.318814,2.419590,0.039790
751.419384,2.356000,0.002670
774.901240,2.300020,0.000000
799.898054,2.262500,0.000000
826.561323,2.236810,0.000000
855.063437,2.217660,0.000000
885.601417,2.202290,0.000000
918.401470,2.189270,0.000000
953.724603,2.177840,0.000000
991.873587,2.167580,0.000000
1033.201653,2.158210,0.000000
1078.123464,2.149570,0.000000
1127.129076,2.141540,0.000000
1180.801890,2.134030,0.000000
1239.841984,2.126970,0.000000
1305.096825,2.120320,0.000000
1377.602205,2.114030,0.000000
1458.637628,2.108080,0.000000
1549.802480,2.102420,0.000000
1653.122645,2.097040,0.000000
1771.202834,2.091910,0.000000
1907.449206,2.087010,0.000000
2066.403307,2.082330,0.000000
