wavelength_nm,n,k
250,2.447000,0.465800
255,2.444000,0.441100
260,2.441000,0.417400
265,2.437000,0.394800
270,2.433000,0.373000
275,2.428000,0.352200
280,2.423000,0.332300
285,2.418000,0.313300
290,2.412000,0.295000
295,2.406000,0.277600
300,2.400000,0.260900
305,2.394000,0.244900
310,2.387000,0.229600
315,2.380000,0.215000
320,2.374000,0.201100
325,2.366000,0.187800
330,2.359000,0.175100
335,2.352000,0.163000
340,2.345000,0.151500
345,2.337000,0.140500
350,2.330000,0.130000
355,2.323000,0.120100
360,2.315000,0.110600
365,2.308000,0.101600
370,2.300000,0.093100
375,2.293000,0.085100
380,2.285000,0.077500
385,2.278000,0.070300
390,2.270000,0.063500
395,2.263000,0.057100
400,2.256000,0.051200
405,2.248000,0.045600
410,2.241000,0.040300
415,2.234000,0.035500
420,2.227000,0.031000
425,2.220000,0.026800
430,2.213000,0.022900
435,2.206000,0.019400
440,2.200000,0.016200
445,2.193000,0.013400
450,2.187000,0.010800
455,2.180000,0.008510
460,2.174000,0.006520
465,2.168000,0.004820
470,2.162000,0.003400
475,2.157000,0.002240
480,2.151000,0.001350
485,2.146000,0.000724
490,2.141000,0.000349
495,2.136000,0.000223
500,2.132000,0.000230
505,2.128000,0.000237
510,2.125000,0.000244
515,2.121000,0.000252
520,2.118000,0.000260
525,2.114000,0.000268
530,2.111000,0.000276
535,2.108000,0.000284
540,2.106000,0.000293
545,2.103000,0.000301
550,2.100000,0.000310
555,2.098000,0.000319
560,2.096000,0.000328
565,2.093000,0.000337
570,2.091000,0.000346
575,2.089000,0.000356
580,2.087000,0.000365
585,2.085000,0.000375
590,2.083000,0.000385
595,2.081000,0.000395
600,2.079000,0.000406
605,2.077000,0.000416
610,2.076000,0.000427
615,2.074000,0.000438
620,2.072000,0.000449
625,2.071000,0.000460
630,2.069000,0.000472
635,2.068000,0.000483
640,2.066000,0.000495
645,2.065000,0.000507
650,2.064000,0.000519
655,2.062000,0.000531
660,2.061000,0.000544
665,2.060000,0.000557
670,2.059000,0.000570
675,2.057000,0.000583
680,2.056000,0.000596
685,2.055000,0.000610
690,2.054000,0.000623
695,2.053000,0.000637
700,2.052000,0.000651
705,2.051000,0.000666
710,2.050000,0.000680
715,2.049000,0.000695
720,2.048000,0.000710
725,2.047000,0.000725
730,2.046000,0.000740
735,2.045000,0.000756
740,2.044000,0.000771
745,2.043000,0.000787
750,2.042000,0.000804
755,2.041000,0.000820
760,2.040000,0.000837
765,2.040000,0.000853
770,2.039000,0.000870
775,2.038000,0.000888
780,2.037000,0.000905
785,2.036000,0.000923
790,2.036000,0.000941
795,2.035000,0.000959
800,2.034000,0.000978
805,2.034000,0.000996
810,2.033000,0.001020
815,2.032000,0.001030
820,2.031000,0.001050
825,2.031000,0.001070
830,2.030000,0.001090
835,2.029000,0.001110
840,2.029000,0.001130
845,2.028000,0.001150
850,2.028000,0.001170
855,2.027000,0.001200
860,2.026000,0.001220
865,2.026000,0.001240
870,2.025000,0.001260
875,2.025000,0.001280
880,2.024000,0.001300
885,2.024000,0.001330
890,2.023000,0.001350
895,2.022000,0.001370
900,2.022000,0.001400
905,2.021000,0.001420
910,2.021000,0.001440
915,2.020000,0.001470
920,2.020000,0.001490
925,2.019000,0.001520
930,2.019000,0.001540
935,2.018000,0.001570
940,2.018000,0.001590
945,2.017000,0.001620
950,2.017000,0.001640
955,2.016000,0.001670
960,2.016000,0.001690
965,2.015000,0.001720
970,2.015000,0.001750
975,2.015000,0.001780
980,2.014000,0.001800
985,2.014000,0.001830
990,2.013000,0.001860
995,2.013000,0.001890
1000,2.012000,0.001920
1005,2.012000,0.001940
1010,2.012000,0.001970
1015,2.011000,0.002000
1020,2.011000,0.002030
1025,2.010000,0.002060
1030,2.010000,0.002090
1035,2.009000,0.002120
1040,2.009000,0.002150
1045,2.009000,0.002190
1050,2.008000,0.002220
1055,2.008000,0.002250
1060,2.008000,0.002280
1065,2.007000,0.002310
1070,2.007000,0.002350
1075,2.006000,0.002380
1080,2.006000,0.002410
1085,2.006000,0.002450
1090,2.005000,0.002480
1095,2.005000,0.002510
1100,2.005000,0.002550
1105,2.004000,0.002580
1110,2.004000,0.002620
1115,2.003000,0.002650
1120,2.003000,0.002690
1125,2.003000,0.002730
1130,2.002000,0.002760
1135,2.002000,0.002800
1140,2.002000,0.002840
1145,2.001000,0.002870
1150,2.001000,0.002910
1155,2.001000,0.002950
1160,2.000000,0.002990
1165,2.000000,0.003030
1170,2.000000,0.003070
1175,1.999000,0.003100
1180,1.999000,0.003140
1185,1.999000,0.003180
1190,1.998000,0.003220
1195,1.998000,0.003270
1200,1.998000,0.003310
1205,1.997000,0.003350
1210,1.997000,0.003390
1215,1.997000,0.003430
1220,1.996000,0.003470
1225,1.996000,0.003510
1230,1.996000,0.003560
1235,1.996000,0.003600
1240,1.995000,0.003640
1245,1.995000,0.003690
1250,1.995000,0.003730
1255,1.994000,0.003780
1260,1.994000,0.003820
1265,1.994000,0.003870
1270,1.993000,0.003910
1275,1.993000,0.003960
1280,1.993000,0.004010
1285,1.992000,0.004050
1290,1.992000,0.004100
1295,1.992000,0.004150
1300,1.992000,0.004190
1305,1.991000,0.004240
1310,1.991000,0.004290
1315,1.991000,0.004340
1320,1.990000,0.004390
1325,1.990000,0.004440
1330,1.990000,0.004490
1335,1.990000,0.004540
1340,1.989000,0.004590
1345,1.989000,0.004640
1350,1.989000,0.004690
1355,1.988000,0.004740
1360,1.988000,0.004800
1365,1.988000,0.004850
1370,1.987000,0.004900
1375,1.987000,0.004950
1380,1.987000,0.005010
1385,1.987000,0.005060
1390,1.986000,0.005120
1395,1.986000,0.005170
1400,1.986000,0.005230
1405,1.986000,0.005280
1410,1.985000,0.005340
1415,1.985000,0.005390
1420,1.985000,0.005450
1425,1.984000,0.005510
1430,1.984000,0.005560
1435,1.984000,0.005620
1440,1.984000,0.005680
1445,1.983000,0.005740
1450,1.983000,0.005800
1455,1.983000,0.005860
1460,1.982000,0.005920
1465,1.982000,0.005980
1470,1.982000,0.006040
1475,1.982000,0.006100
1480,1.981000,0.006160
1485,1.981000,0.006220
1490,1.981000,0.006280
1495,1.981000,0.006350
