wavelength_nm,n,k
810,1.850561,0.166101
812,1.847982,0.164458
814,1.845510,0.162905
816,1.843142,0.161429
818,1.840873,0.160024
820,1.838699,0.158681
822,1.836616,0.157392
824,1.834618,0.156151
826,1.832703,0.154953
828,1.830864,0.153792
830,1.829098,0.152664
832,1.827400,0.151566
834,1.825767,0.150493
836,1.824194,0.149443
838,1.822678,0.148413
840,1.821216,0.147401
842,1.819803,0.146406
844,1.818437,0.145426
846,1.817115,0.144458
848,1.815834,0.143503
850,1.814591,0.142560
852,1.813385,0.141626
854,1.812213,0.140703
856,1.811072,0.139789
858,1.809961,0.138883
860,1.808878,0.137987
862,1.807822,0.137098
864,1.806791,0.136216
866,1.805783,0.135343
868,1.804797,0.134477
870,1.803832,0.133618
872,1.802887,0.132766
874,1.801961,0.131922
876,1.801053,0.131084
878,1.800162,0.130254
880,1.799287,0.129430
882,1.798427,0.128614
884,1.797581,0.127804
886,1.796750,0.127001
888,1.795932,0.126205
890,1.795127,0.125416
892,1.794335,0.124633
894,1.793553,0.123857
896,1.792784,0.123088
898,1.792025,0.122326
900,1.791276,0.121570
902,1.790538,0.120821
904,1.789809,0.120078
906,1.789090,0.119343
908,1.788380,0.118613
910,1.787678,0.117890
912,1.786985,0.117174
914,1.786300,0.116464
916,1.785624,0.115761
918,1.784954,0.115064
920,1.784293,0.114373
922,1.783639,0.113689
924,1.782991,0.113011
926,1.782351,0.112339
928,1.781718,0.111673
930,1.781091,0.111014
932,1.780470,0.110361
934,1.779856,0.109713
936,1.779247,0.109072
938,1.778645,0.108436
940,1.778049,0.107807
942,1.777458,0.107183
944,1.776873,0.106565
946,1.776293,0.105953
948,1.775718,0.105347
950,1.775149,0.104746
952,1.774585,0.104151
954,1.774026,0.103561
956,1.773472,0.102977
958,1.772923,0.102398
960,1.772379,0.101825
962,1.771839,0.101257
964,1.771304,0.100694
966,1.770773,0.100137
968,1.770247,0.099584
970,1.769725,0.099037
972,1.769207,0.098495
974,1.768694,0.097958
976,1.768185,0.097426
978,1.767680,0.096898
980,1.767179,0.096376
982,1.766682,0.095859
984,1.766188,0.095346
986,1.765699,0.094838
988,1.765214,0.094335
990,1.764732,0.093836
992,1.764254,0.093342
994,1.763780,0.092852
996,1.763309,0.092367
998,1.762842,0.091886
1000,1.762378,0.091410
1002,1.761918,0.090938
1004,1.761461,0.090470
1006,1.761008,0.090006
1008,1.760558,0.089547
1010,1.760111,0.089092
1012,1.759668,0.088641
1014,1.759227,0.088194
1016,1.758790,0.087751
1018,1.758356,0.087312
1020,1.757926,0.086876
1022,1.757498,0.086445
1024,1.757073,0.086018
1026,1.756652,0.085594
1028,1.756233,0.085174
1030,1.755817,0.084758
1032,1.755404,0.084346
1034,1.754994,0.083937
1036,1.754587,0.083531
1038,1.754183,0.083130
1040,1.753782,0.082731
1042,1.753383,0.082337
1044,1.752987,0.081945
1046,1.752594,0.081557
1048,1.752203,0.081173
1050,1.751815,0.080791
1052,1.751430,0.080413
1054,1.751047,0.080039
1056,1.750667,0.079667
1058,1.750290,0.079299
1060,1.749915,0.078934
1062,1.749542,0.078571
1064,1.749172,0.078212
1066,1.748804,0.077856
1068,1.748439,0.077503
1070,1.748076,0.077153
1072,1.747716,0.076806
1074,1.747358,0.076462
1076,1.747002,0.076121
1078,1.746649,0.075782
1080,1.746298,0.075447
1082,1.745949,0.075114
1084,1.745603,0.074784
1086,1.745258,0.074456
1088,1.744916,0.074131
1090,1.744576,0.073809
1092,1.744239,0.073490
1094,1.743903,0.073173
1096,1.743570,0.072859
1098,1.743239,0.072547
1100,1.742909,0.072238
1102,1.742582,0.071931
1104,1.742257,0.071627
1106,1.741934,0.071325
1108,1.741613,0.071026
1110,1.741294,0.070729
1112,1.740977,0.070434
1114,1.740662,0.070142
1116,1.740349,0.069851
1118,1.740038,0.069564
1120,1.739729,0.069278
1122,1.739422,0.068995
1124,1.739117,0.068714
1126,1.738813,0.068435
1128,1.738512,0.068158
1130,1.738212,0.067884
1132,1.737914,0.067612
1134,1.737618,0.067341
1136,1.737324,0.067073
1138,1.737031,0.066807
1140,1.736741,0.066543
1142,1.736452,0.066281
1144,1.736164,0.066020
1146,1.735879,0.065762
1148,1.735595,0.065506
1150,1.735313,0.065252
1152,1.735033,0.064999
1154,1.734754,0.064749
1156,1.734477,0.064500
1158,1.734202,0.064253
1160,1.733928,0.064008
1162,1.733656,0.063765
1164,1.733385,0.063524
1166,1.733116,0.063284
1168,1.732849,0.063046
1170,1.732583,0.062810
1172,1.732319,0.062576
1174,1.732057,0.062343
1176,1.731795,0.062112
1178,1.731536,0.061883
1180,1.731278,0.061656
1182,1.731021,0.061430
1184,1.730766,0.061205
1186,1.730513,0.060982
1188,1.730260,0.060761
1190,1.730010,0.060542
1192,1.729760,0.060323
1194,1.729513,0.060107
1196,1.729266,0.059892
1198,1.729021,0.059678
1200,1.728778,0.059466
1202,1.728535,0.059256
1204,1.728295,0.059047
1206,1.728055,0.058839
1208,1.727817,0.058633
1210,1.727580,0.058429
1212,1.727345,0.058225
1214,1.727111,0.058023
1216,1.726878,0.057823
1218,1.726647,0.057624
1220,1.726416,0.057426
1222,1.726187,0.057229
1224,1.725960,0.057034
1226,1.725734,0.056840
1228,1.725508,0.056648
1230,1.725285,0.056457
1232,1.725062,0.056267
1234,1.724841,0.056078
1236,1.724621,0.055891
1238,1.724402,0.055704
1240,1.724184,0.055519
1242,1.723967,0.055336
1244,1.723752,0.055153
1246,1.723538,0.054972
1248,1.723325,0.054792
1250,1.723113,0.054613
1252,1.722902,0.054435
1254,1.722693,0.054259
1256,1.722484,0.054083
1258,1.722277,0.053909
1260,1.722071,0.053735
1262,1.721866,0.053563
1264,1.721662,0.053392
1266,1.721459,0.053222
1268,1.721257,0.053054
1270,1.721057,0.052886
1272,1.720857,0.052719
1274,1.720658,0.052554
1276,1.720461,0.052389
1278,1.720265,0.052225
