wavelength_nm,n,k
565,2.205430,0.054780
566,2.203720,0.054450
567,2.202080,0.054110
568,2.200480,0.053780
569,2.198920,0.053450
570,2.197400,0.053110
571,2.195910,0.052740
572,2.194410,0.052360
573,2.192890,0.051990
574,2.191350,0.051610
575,2.189750,0.051230
576,2.188200,0.051130
577,2.186700,0.051030
578,2.185310,0.050930
579,2.183960,0.050830
580,2.182650,0.050730
581,2.181390,0.050690
582,2.180180,0.050640
583,2.179040,0.050590
584,2.177960,0.050550
585,2.176940,0.050500
586,2.175960,0.050300
587,2.174940,0.050100
588,2.173920,0.049900
589,2.172890,0.049700
590,2.171860,0.049500
591,2.170830,0.049340
592,2.169810,0.049170
593,2.168810,0.049010
594,2.167800,0.048850
595,2.166780,0.048690
596,2.165780,0.048600
597,2.164790,0.048510
598,2.163810,0.048420
599,2.162810,0.048330
600,2.161780,0.048240
601,2.160780,0.048400
602,2.159830,0.048560
603,2.158980,0.048710
604,2.158120,0.048870
605,2.157270,0.049030
606,2.156500,0.049460
607,2.155880,0.049900
608,2.155390,0.050330
609,2.155130,0.050770
610,2.154990,0.051210
611,2.154910,0.051230
612,2.154840,0.051250
613,2.154770,0.051270
614,2.154720,0.051290
615,2.154770,0.051310
616,2.154840,0.051060
617,2.154910,0.050810
618,2.154960,0.050560
619,2.155150,0.050310
620,2.155450,0.050060
621,2.155720,0.049230
622,2.155860,0.048400
623,2.155840,0.047560
624,2.155760,0.046730
625,2.155650,0.045900
626,2.155490,0.044950
627,2.155240,0.043990
628,2.154950,0.043040
629,2.154590,0.042090
630,2.154180,0.041140
631,2.153740,0.040130
632,2.153190,0.039130
633,2.152580,0.038130
634,2.151860,0.037130
635,2.151040,0.036130
636,2.150190,0.035480
637,2.149380,0.034830
638,2.148580,0.034180
639,2.147790,0.033530
640,2.146980,0.032880
641,2.146180,0.032460
642,2.145460,0.032050
643,2.144820,0.031640
644,2.144250,0.031230
645,2.143740,0.030810
646,2.143250,0.030180
647,2.142730,0.029550
648,2.142220,0.028920
649,2.141710,0.028290
650,2.141190,0.027650
651,2.140650,0.026730
652,2.139950,0.025800
653,2.139140,0.024880
654,2.138140,0.023950
655,2.137030,0.023020
656,2.135860,0.022670
657,2.134800,0.022320
658,2.133760,0.021970
659,2.132760,0.021620
660,2.131790,0.021270
661,2.130840,0.021150
662,2.129980,0.021020
663,2.129170,0.020900
664,2.128470,0.020770
665,2.127790,0.020650
666,2.127150,0.020420
667,2.126510,0.020180
668,2.125850,0.019950
669,2.125200,0.019720
670,2.124540,0.019490
671,2.123900,0.019320
672,2.123280,0.019150
673,2.122720,0.018980
674,2.122160,0.018810
675,2.121650,0.018640
676,2.121140,0.018400
677,2.120630,0.018150
678,2.120110,0.017900
679,2.119570,0.017650
680,2.119040,0.017400
681,2.118520,0.017320
682,2.118110,0.017240
683,2.117750,0.017160
684,2.117690,0.017080
685,2.117690,0.017010
686,2.117660,0.016150
687,2.117620,0.015300
688,2.117170,0.014450
689,2.116690,0.013600
690,2.116040,0.012750
691,2.115360,0.012000
692,2.114570,0.011240
693,2.113700,0.010490
694,2.112610,0.009730
695,2.111500,0.008980
696,2.110340,0.008890
697,2.109270,0.008790
698,2.108360,0.008700
699,2.107510,0.008610
700,2.106730,0.008520
701,2.105960,0.008330
702,2.105200,0.008150
703,2.104370,0.007960
704,2.103470,0.007780
705,2.102580,0.007590
706,2.101700,0.007890
707,2.100970,0.008180
708,2.100430,0.008480
709,2.100020,0.008770
710,2.099780,0.009070
711,2.099540,0.008810
712,2.099290,0.008550
713,2.099010,0.008290
714,2.098680,0.008030
715,2.098310,0.007780
716,2.097870,0.007220
717,2.097350,0.006670
718,2.096540,0.006120
719,2.095680,0.005570
720,2.094610,0.005020
721,2.093560,0.005350
722,2.092700,0.005680
723,2.091840,0.006000
724,2.091360,0.006330
725,2.090890,0.006660
726,2.090540,0.006760
727,2.090200,0.006850
728,2.089910,0.006950
729,2.089630,0.007040
730,2.089380,0.007140
731,2.089150,0.006980
732,2.088890,0.006820
733,2.088580,0.006670
734,2.088260,0.006510
735,2.087900,0.006360
736,2.087550,0.006250
737,2.087230,0.006150
738,2.086900,0.006040
739,2.086640,0.005930
740,2.086380,0.005830
741,2.086120,0.005570
742,2.085860,0.005320
743,2.085610,0.005060
744,2.085360,0.004810
745,2.085090,0.004550
746,2.084780,0.004070
747,2.084460,0.003590
748,2.083920,0.003110
749,2.083390,0.002630
750,2.082760,0.002150
751,2.082110,0.001960
752,2.081470,0.001770
753,2.080840,0.001570
754,2.080220,0.001380
755,2.079620,0.001180
756,2.079010,0.001080
757,2.078410,0.000977
758,2.077810,0.000874
759,2.077210,0.000770
760,2.076610,0.000667
761,2.076050,0.000768
762,2.075610,0.000869
763,2.075170,0.000970
764,2.074850,0.000000
765,2.074530,0.000000
766,2.074100,0.000000
767,2.073580,0.000000
768,2.073040,0.000000
769,2.072440,0.000000
770,2.071840,0.000000
