wavelength_nm,n,k
309.960496,1.779030,1.014570
313.884047,1.818210,1.037780
317.908201,1.862370,1.057610
322.036879,1.911230,1.072800
326.274206,1.964100,1.082050
330.624529,2.019870,1.084160
335.092428,2.076970,1.078210
339.682735,2.133500,1.063740
344.400551,2.187400,1.040940
349.251263,2.236680,1.010620
354.240567,2.279680,0.974240
359.374488,2.315330,0.933700
364.659407,2.343210,0.891060
370.102085,2.363540,0.848350
375.709692,2.377130,0.807320
381.489841,2.385160,0.769310
387.450620,2.389040,0.735220
393.600630,2.390280,0.705490
399.949027,2.390360,0.680180
406.505569,2.390660,0.658950
413.280661,2.392430,0.641150
420.285418,2.396710,0.625810
427.531719,2.404310,0.611670
435.032275,2.415610,0.597170
442.800709,2.430520,0.580550
450.851631,2.448250,0.560010
459.200735,2.467240,0.533990
467.864900,2.485210,0.501600
476.862302,2.499490,0.462980
486.212543,2.507600,0.419490
495.936794,2.507830,0.373500
506.057953,2.499680,0.327850
516.600827,2.483860,0.285220
527.592334,2.461920,0.247600
539.061732,2.435830,0.216170
551.040882,2.407510,0.191360
563.564538,2.378700,0.173170
576.670690,2.350870,0.161400
590.400945,2.325510,0.155980
604.800968,2.304730,0.157190
619.920992,2.292820,0.165520
652.548413,2.345130,0.169480
670.184856,2.371450,0.077660
688.801102,2.298320,0.006710
708.481134,2.230110,0.000000
729.318814,2.187500,0.000000
751.419384,2.158490,0.000000
774.901240,2.136410,0.000000
799.898054,2.118290,0.000000
826.561323,2.102730,0.000000
855.063437,2.088970,0.000000
885.601417,2.076570,0.000000
918.401470,2.065270,0.000000
953.724603,2.054860,0.000000
991.873587,2.045230,0.000000
1033.201653,2.036260,0.000000
1078.123464,2.027880,0.000000
1127.129076,2.020020,0.000000
1180.801890,2.012630,0.000000
1239.841984,2.005660,0.000000
1305.096825,1.999070,0.000000
1377.602205,1.992840,0.000000
1458.637628,1.986930,0.000000
1549.802480,1.981310,0.000000
1653.122645,1.975960,0.000000
1771.202834,1.970870,0.000000
1907.449206,1.966010,0.000000
2066.403307,1.961380,0.000000
