wavelength_nm,n,k
350.000000,2.090000,0.023000
355.000000,2.070000,0.025000
360.000000,2.060000,0.028000
365.000000,2.050000,0.023000
370.000000,2.030000,0.023000
375.000000,2.020000,0.023000
380.000000,2.010000,0.022000
390.000000,2.000000,0.020000
395.000000,1.990000,0.019000
400.000000,1.980000,0.017000
405.000000,1.970000,0.016000
410.000000,1.960000,0.015000
420.000000,1.950000,0.014000
435.000000,1.930000,0.013000
450.000000,1.920000,0.012000
475.000000,1.900000,0.013000
490.000000,1.890000,0.014000
495.000000,1.890000,0.015000
500.000000,1.880000,0.016000
525.000000,1.870000,0.017000
535.000000,1.870000,0.016000
540.000000,1.860000,0.015000
545.000000,1.860000,0.014000
550.000000,1.860000,0.012000
555.000000,1.860000,0.011000
560.000000,1.860000,0.010000
565.000000,1.860000,0.009000
570.000000,1.850000,0.008000
580.000000,1.850000,0.007000
585.000000,1.850000,0.006000
600.000000,1.850000,0.005000
620.000000,1.840000,0.004000
645.000000,1.840000,0.003000
685.000000,1.830000,0.002000
705.000000,1.830000,0.001000
730.000000,1.830000,0.000000
735.000000,1.830000,0.000000
740.000000,1.820000,0.000000
745.000000,1.820000,0.000000
750.000000,1.820000,0.000000
755.000000,1.820000,0.000000
760.000000,1.820000,0.000000
765.000000,1.820000,0.000000
770.000000,1.820000,0.000000
775.000000,1.820000,0.000000
780.000000,1.820000,0.000000
785.000000,1.820000,0.000000
790.000000,1.820000,0.000000
795.000000,1.820000,0.000000
800.000000,1.820000,0.000000
805.000000,1.820000,0.000000
810.000000,1.820000,0.000000
815.000000,1.820000,0.000000
820.000000,1.820000,0.000000
825.000000,1.820000,0.000000
830.000000,1.820000,0.000000
835.000000,1.820000,0.000000
840.000000,1.820000,0.000000
845.000000,1.820000,0.000000
850.000000,1.820000,0.000000
855.000000,1.820000,0.000000
860.000000,1.820000,0.000000
865.000000,1.820000,0.000000
870.000000,1.820000,0.000000
875.000000,1.820000,0.000000
880.000000,1.820000,0.000000
885.000000,1.820000,0.000000
890.000000,1.820000,0.000000
895.000000,1.820000,0.000000
900.000000,1.820000,0.000000
905.000000,1.820000,0.000000
910.000000,1.810000,0.000000
915.000000,1.810000,0.000000
920.000000,1.810000,0.000000
925.000000,1.810000,0.000000
930.000000,1.810000,0.000000
935.000000,1.810000,0.000000
940.000000,1.810000,0.000000
945.000000,1.810000,0.000000
950.000000,1.810000,0.000000
955.000000,1.810000,0.000000
960.000000,1.810000,0.000000
965.000000,1.810000,0.000000
970.000000,1.810000,0.000000
975.000000,1.810000,0.000000
980.000000,1.810000,0.000000
985.000000,1.810000,0.000000
990.000000,1.810000,0.000000
995.000000,1.810000,0.000000
1000.000000,1.810000,0.000000
1005.000000,1.810000,0.000000
1010.000000,1.810000,0.000000
1015.000000,1.810000,0.000000
1020.000000,1.810000,0.000000
1025.000000,1.810000,0.000000
1030.000000,1.810000,0.000000
1035.000000,1.810000,0.000000
1040.000000,1.810000,0.000000
1045.000000,1.810000,0.000000
1050.000000,1.810000,0.000000
1055.000000,1.810000,0.000000
1060.000000,1.810000,0.000000
1065.000000,1.810000,0.000000
1070.000000,1.810000,0.000000
1075.000000,1.810000,0.000000
1080.000000,1.810000,0.000000
1085.000000,1.810000,0.000000
1090.000000,1.810000,0.000000
1095.000000,1.810000,0.000000
1100.000000,1.810000,0.000000
1105.000000,1.810000,0.000000
1110.000000,1.810000,0.000000
1115.000000,1.810000,0.000000
1120.000000,1.810000,0.000000
1125.000000,1.810000,0.000000
1130.000000,1.810000,0.000000
1135.000000,1.810000,0.000000
1140.000000,1.810000,0.000000
1145.000000,1.810000,0.000000
1150.000000,1.810000,0.000000
1155.000000,1.810000,0.000000
1160.000000,1.810000,0.000000
1165.000000,1.810000,0.000000
1170.000000,1.810000,0.000000
1175.000000,1.810000,0.000000
1180.000000,1.810000,0.000000
1185.000000,1.810000,0.000000
1190.000000,1.810000,0.000000
1195.000000,1.810000,0.000000
1200.000000,1.810000,0.000000
1205.000000,1.810000,0.000000
1210.000000,1.810000,0.000000
1215.000000,1.810000,0.000000
1220.000000,1.810000,0.000000
1225.000000,1.810000,0.000000
1230.000000,1.810000,0.000000
1235.000000,1.810000,0.000000
1240.000000,1.810000,0.000000
1245.000000,1.810000,0.000000
1250.000000,1.810000,0.000000
1255.000000,1.810000,0.000000
1260.000000,1.810000,0.000000
1265.000000,1.810000,0.000000
1270.000000,1.810000,0.000000
1275.000000,1.810000,0.000000
1280.000000,1.810000,0.000000
1285.000000,1.810000,0.000000
1290.000000,1.810000,0.000000
1295.000000,1.810000,0.000000
1300.000000,1.810000,0.000000
1305.000000,1.810000,0.000000
1310.000000,1.810000,0.000000
1315.000000,1.810000,0.000000
1320.000000,1.810000,0.000000
1325.000000,1.810000,0.000000
1330.000000,1.810000,0.000000
1335.000000,1.810000,0.000000
1340.000000,1.810000,0.000000
1345.000000,1.810000,0.000000
1350.000000,1.810000,0.000000
1355.000000,1.810000,0.000000
1360.000000,1.810000,0.000000
1365.000000,1.810000,0.000000
1370.000000,1.810000,0.000000
1375.000000,1.810000,0.000000
1380.000000,1.810000,0.000000
1385.000000,1.810000,0.000000
1390.000000,1.810000,0.000000
1395.000000,1.810000,0.000000
1400.000000,1.810000,0.000000
