wavelength_nm,n,k
565,1.666800,0.000881
566,1.666600,0.001020
567,1.665800,0.001334
568,1.665300,0.001126
569,1.665300,0.001148
570,1.665500,0.000990
571,1.664300,0.001186
572,1.664800,0.001206
573,1.664100,0.000965
574,1.664200,0.001204
575,1.663800,0.000990
576,1.663400,0.000963
577,1.663200,0.000655
578,1.663300,0.000869
579,1.662300,0.000834
580,1.662400,0.000749
581,1.661600,0.000831
582,1.661600,0.000786
583,1.661500,0.000947
584,1.661500,0.000557
585,1.661300,0.000383
586,1.661000,0.000337
587,1.660400,0.000294
588,1.660800,0.000457
589,1.660500,0.000485
590,1.660200,0.000232
591,1.660200,0.000184
592,1.659700,0.000462
593,1.659900,0.000399
594,1.659700,0.000289
595,1.659200,0.000096
596,1.659100,0.000001
597,1.659200,0.000254
598,1.658800,0.000233
599,1.658900,0.000107
600,1.658100,0.000119
601,1.657400,0.000206
602,1.657300,0.000000
603,1.656700,0.000052
604,1.657500,0.000000
605,1.656700,0.000000
606,1.656300,0.000000
607,1.656600,0.000000
608,1.656200,0.000000
609,1.656000,0.000000
610,1.655000,0.000000
611,1.654500,0.000000
612,1.654500,0.000000
613,1.654300,0.000000
614,1.654800,0.000000
615,1.653500,0.000000
616,1.653100,0.000000
617,1.653500,0.000000
618,1.653300,0.000000
619,1.652700,0.000000
620,1.652900,0.000000
621,1.652900,0.000000
622,1.652900,0.000000
623,1.652800,0.000000
624,1.652400,0.000000
625,1.652200,0.000000
626,1.651700,0.000000
627,1.651100,0.000000
628,1.651300,0.000000
629,1.650900,0.000000
630,1.650700,0.000000
631,1.650700,0.000000
632,1.650500,0.000000
633,1.650500,0.000000
634,1.651100,0.000000
635,1.650900,0.000000
636,1.650600,0.000000
637,1.650200,0.000000
638,1.650200,0.000000
639,1.650300,0.000000
640,1.649600,0.000000
641,1.650200,0.000000
642,1.649900,0.000000
643,1.649200,0.000000
644,1.648900,0.000000
645,1.648600,0.000000
646,1.648300,0.000000
647,1.648600,0.000000
648,1.648200,0.000000
649,1.649000,0.000000
650,1.649000,0.000000
651,1.649100,0.000000
652,1.649100,0.000000
653,1.648600,0.000000
654,1.648400,0.000000
655,1.648300,0.000000
656,1.647800,0.000000
657,1.648100,0.000000
658,1.647700,0.000120
659,1.647600,0.000175
660,1.647600,0.000267
661,1.647100,0.000445
662,1.647300,0.000506
663,1.647200,0.000565
664,1.646800,0.001137
665,1.647200,0.000883
666,1.646900,0.001031
667,1.646800,0.001070
668,1.647000,0.001131
669,1.646500,0.001588
670,1.647100,0.001329
671,1.646600,0.001455
672,1.646400,0.001808
673,1.646500,0.002135
674,1.646200,0.002098
675,1.646500,0.001978
676,1.646500,0.002246
677,1.646000,0.002426
678,1.646200,0.002262
679,1.645300,0.003034
680,1.644700,0.002913
681,1.644500,0.002997
682,1.644300,0.003178
683,1.644400,0.003017
684,1.644300,0.002993
685,1.644300,0.003106
686,1.644400,0.002858
687,1.644100,0.002906
688,1.644400,0.002681
689,1.645100,0.002399
690,1.645400,0.002356
691,1.646300,0.002309
692,1.646500,0.001983
693,1.646500,0.002218
694,1.646300,0.002331
695,1.645400,0.002712
696,1.645700,0.003008
697,1.645500,0.003147
698,1.646300,0.003771
699,1.645600,0.003237
700,1.646300,0.003482
701,1.646600,0.003817
702,1.647200,0.004840
703,1.645000,0.004138
704,1.646800,0.004974
705,1.646600,0.005644
706,1.645600,0.006559
707,1.642500,0.005119
708,1.643500,0.008274
709,1.642800,0.008377
710,1.642100,0.008368
711,1.642600,0.008074
712,1.642800,0.007367
713,1.642900,0.007222
714,1.642400,0.004083
715,1.643200,0.005749
716,1.642700,0.005446
717,1.642600,0.006945
718,1.641500,0.002609
719,1.641000,0.006554
720,1.641900,0.003793
721,1.639300,0.005991
722,1.639900,0.001631
723,1.639000,0.005537
724,1.639300,0.002890
725,1.638900,0.002402
726,1.638400,0.004683
727,1.638900,0.004026
728,1.639100,0.003510
729,1.639300,0.001994
730,1.639900,0.002838
731,1.640100,0.002482
732,1.640900,0.003851
733,1.641600,0.002733
734,1.641800,0.000297
735,1.643000,0.002521
736,1.642000,0.004938
737,1.641300,0.004668
738,1.640800,0.005665
739,1.642200,0.000000
740,1.642000,0.006058
741,1.645100,0.000000
742,1.644000,0.004141
743,1.645400,0.003055
744,1.644100,0.004646
745,1.647800,0.001522
746,1.649600,0.000000
747,1.637900,0.001739
748,1.615000,0.003857
749,1.633500,0.009102
750,1.636500,0.007704
751,1.622800,0.008209
752,1.625800,0.010181
753,1.634300,0.009595
754,1.632900,0.009742
755,1.636200,0.009946
756,1.629000,0.009241
757,1.631500,0.009986
758,1.630800,0.009273
759,1.635900,0.009723
760,1.633800,0.010305
761,1.631400,0.010857
762,1.632900,0.010314
763,1.635000,0.009238
764,1.636600,0.007865
765,1.638300,0.006682
766,1.641600,0.005545
767,1.641600,0.004900
768,1.639500,0.005656
769,1.638000,0.007992
770,1.637900,0.007577
771,1.638800,0.008572
772,1.637600,0.008909
773,1.638300,0.008067
774,1.638000,0.009108
775,1.637800,0.009085
776,1.638200,0.008821
777,1.637400,0.009110
778,1.639600,0.009732
779,1.638000,0.009473
780,1.637600,0.009650
781,1.638300,0.009660
782,1.642200,0.009640
783,1.639200,0.009268
784,1.644300,0.008380
785,1.643900,0.009426
786,1.640300,0.010343
787,1.639400,0.010976
788,1.641800,0.009248
789,1.642700,0.009058
790,1.644300,0.007418
791,1.644000,0.009291
792,1.644900,0.008537
793,1.645300,0.007994
794,1.646800,0.007273
795,1.647100,0.006725
796,1.648900,0.005623
797,1.649000,0.005178
798,1.648500,0.006143
799,1.647400,0.007618
