wavelength_nm,n,k
300,1.559312,0.762964
305,1.570079,0.836610
310,1.592749,0.909067
315,1.627520,0.978738
320,1.675413,1.042544
325,1.733809,1.099443
330,1.802282,1.145183
335,1.878354,1.181485
340,1.959479,1.199935
345,2.042486,1.199138
350,2.123684,1.196902
355,2.199737,1.176679
360,2.267598,1.140543
365,2.323715,1.098686
370,2.371421,1.050225
375,2.406329,1.000209
380,2.430745,0.950753
385,2.446080,0.903999
390,2.454051,0.861448
395,2.456404,0.824022
400,2.454950,0.792154
405,2.451180,0.765896
410,2.446531,0.745018
415,2.442232,0.729060
420,2.439332,0.717380
425,2.438700,0.709183
430,2.441008,0.703529
435,2.446693,0.699361
440,2.455921,0.695545
445,2.468564,0.690933
450,2.484169,0.684450
455,2.501983,0.675198
460,2.521012,0.662556
465,2.540134,0.646254
470,2.558226,0.626399
475,2.574302,0.603436
480,2.587612,0.578067
485,2.597699,0.551134
490,2.604403,0.523504
495,2.607819,0.495972
500,2.608212,0.469201
505,2.605993,0.443694
510,2.601603,0.419793
515,2.595499,0.397702
520,2.588105,0.377509
525,2.579804,0.359215
530,2.570921,0.342760
535,2.561731,0.328043
540,2.552458,0.314940
545,2.543280,0.303315
550,2.534341,0.293026
555,2.525748,0.283935
560,2.517584,0.275904
565,2.509912,0.268807
570,2.502775,0.262520
575,2.496202,0.256929
580,2.490210,0.251926
585,2.484804,0.247411
590,2.479984,0.243288
595,2.475735,0.239470
600,2.472038,0.235873
605,2.468865,0.232421
610,2.466180,0.229046
615,2.463936,0.225686
620,2.462083,0.222291
625,2.460558,0.218820
630,2.459290,0.215251
635,2.458207,0.211578
640,2.457231,0.207824
645,2.456284,0.204039
650,2.455301,0.200314
655,2.454239,0.196790
660,2.453102,0.193666
665,2.451977,0.191208
670,2.451098,0.189752
675,2.450945,0.189673
680,2.452419,0.191289
685,2.456999,0.194536
690,2.466807,0.198297
695,2.483830,0.199307
700,2.507347,0.191584
705,2.530763,0.170087
710,2.544207,0.136977
715,2.543350,0.101407
720,2.531695,0.071062
725,2.514814,0.048190
730,2.496536,0.031839
735,2.478699,0.020352
740,2.461991,0.012343
745,2.446598,0.006852
750,2.432528,0.003242
755,2.419749,0.001092
760,2.408272,0.000115
765,2.398311,0.000000
770,2.389692,0.000000
775,2.381945,0.000000
780,2.374867,0.000000
785,2.368336,0.000000
790,2.362261,0.000000
795,2.356579,0.000000
800,2.351238,0.000000
805,2.346199,0.000000
810,2.341428,0.000000
815,2.336897,0.000000
820,2.332584,0.000000
825,2.328469,0.000000
830,2.324536,0.000000
835,2.320769,0.000000
840,2.317157,0.000000
845,2.313686,0.000000
850,2.310349,0.000000
855,2.307134,0.000000
860,2.304036,0.000000
865,2.301046,0.000000
870,2.298158,0.000000
875,2.295365,0.000000
880,2.292664,0.000000
885,2.290048,0.000000
890,2.287513,0.000000
895,2.285055,0.000000
900,2.282670,0.000000
950,2.262165,0.000000
1000,2.246222,0.000000
1050,2.233431,0.000000
1100,2.222937,0.000000
1150,2.214177,0.000000
1200,2.206763,0.000000
1250,2.200417,0.000000
1300,2.194933,0.000000
1350,2.190153,0.000000
1400,2.185957,0.000000
1450,2.182251,0.000000
1500,2.178958,0.000000
1550,2.176017,0.000000
1600,2.173378,0.000000
1650,2.171000,0.000000
1700,2.168849,0.000000
1750,2.166896,0.000000
1800,2.165118,0.000000
1850,2.163493,0.000000
1900,2.162004,0.000000
1950,2.160636,0.000000
2000,2.159376,0.000000
