wavelength_nm,n,k
565,1.925560,0.004070
566,1.924830,0.004090
567,1.924090,0.004110
568,1.923350,0.004140
569,1.922620,0.004160
570,1.921880,0.004180
571,1.921180,0.004200
572,1.920480,0.004220
573,1.919780,0.004240
574,1.919080,0.004250
575,1.918380,0.004270
576,1.917710,0.004290
577,1.917050,0.004310
578,1.916390,0.004330
579,1.915730,0.004350
580,1.915070,0.004370
581,1.914400,0.004390
582,1.913730,0.004400
583,1.913060,0.004420
584,1.912390,0.004430
585,1.911720,0.004450
586,1.910980,0.004470
587,1.910240,0.004500
588,1.909500,0.004520
589,1.908770,0.004540
590,1.908030,0.004570
591,1.907330,0.004590
592,1.906630,0.004610
593,1.905930,0.004630
594,1.905220,0.004650
595,1.904520,0.004670
596,1.903750,0.004700
597,1.902970,0.004730
598,1.902190,0.004750
599,1.901420,0.004780
600,1.900640,0.004810
601,1.899850,0.004830
602,1.899060,0.004840
603,1.898270,0.004860
604,1.897490,0.004880
605,1.896700,0.004900
606,1.895930,0.004930
607,1.895160,0.004960
608,1.894390,0.005000
609,1.893620,0.005030
610,1.892840,0.005060
611,1.892110,0.005080
612,1.891370,0.005100
613,1.890640,0.005110
614,1.889900,0.005130
615,1.889160,0.005150
616,1.888420,0.005170
617,1.887680,0.005190
618,1.886940,0.005220
619,1.886200,0.005240
620,1.885460,0.005260
621,1.884790,0.005290
622,1.884130,0.005310
623,1.883470,0.005340
624,1.882800,0.005360
625,1.882140,0.005390
626,1.881320,0.005410
627,1.880500,0.005440
628,1.879670,0.005470
629,1.878850,0.005490
630,1.878030,0.005520
631,1.877230,0.005540
632,1.876440,0.005560
633,1.875640,0.005580
634,1.874840,0.005600
635,1.874050,0.005620
636,1.873240,0.005650
637,1.872440,0.005680
638,1.871640,0.005710
639,1.870840,0.005740
640,1.870040,0.005770
641,1.869200,0.005800
642,1.868360,0.005830
643,1.867510,0.005860
644,1.866670,0.005890
645,1.865830,0.005920
646,1.864940,0.005950
647,1.864050,0.005970
648,1.863160,0.006000
649,1.862280,0.006020
650,1.861390,0.006050
651,1.860640,0.006080
652,1.859900,0.006120
653,1.859150,0.006160
654,1.858410,0.006200
655,1.857660,0.006230
656,1.856850,0.006260
657,1.856030,0.006300
658,1.855220,0.006330
659,1.854410,0.006360
660,1.853590,0.006390
661,1.852830,0.006440
662,1.852080,0.006490
663,1.851320,0.006530
664,1.850560,0.006580
665,1.849800,0.006630
666,1.849060,0.006670
667,1.848310,0.006720
668,1.847560,0.006760
669,1.846810,0.006810
670,1.846060,0.006850
671,1.845390,0.006910
672,1.844710,0.006960
673,1.844040,0.007020
674,1.843370,0.007070
675,1.842690,0.007130
676,1.841980,0.007170
677,1.841270,0.007220
678,1.840560,0.007270
679,1.839860,0.007320
680,1.839150,0.007360
681,1.838330,0.007430
682,1.837510,0.007490
683,1.836700,0.007550
684,1.835880,0.007610
685,1.835060,0.007670
686,1.834210,0.007710
687,1.833360,0.007760
688,1.832510,0.007800
689,1.831660,0.007840
690,1.830810,0.007880
691,1.830000,0.007930
692,1.829190,0.007970
693,1.828380,0.008020
694,1.827570,0.008070
695,1.826760,0.008110
696,1.825800,0.008160
697,1.824850,0.008210
698,1.823890,0.008270
699,1.822930,0.008320
700,1.821970,0.008370
701,1.821170,0.008420
702,1.820360,0.008480
703,1.819560,0.008530
704,1.818760,0.008590
705,1.817960,0.008640
706,1.817050,0.008690
707,1.816140,0.008750
708,1.815240,0.008800
709,1.814330,0.008860
710,1.813420,0.008910
711,1.812710,0.008970
712,1.812000,0.009030
713,1.811290,0.009090
714,1.810580,0.009150
715,1.809860,0.009200
716,1.809380,0.009270
717,1.808900,0.009330
718,1.808410,0.009390
719,1.807930,0.009450
720,1.807440,0.009510
721,1.806950,0.009550
722,1.806460,0.009590
723,1.805970,0.009630
724,1.805480,0.009660
725,1.804990,0.009700
726,1.804420,0.009740
727,1.803850,0.009780
728,1.803290,0.009820
729,1.802720,0.009860
730,1.802150,0.009910
731,1.801640,0.009940
732,1.801120,0.009980
733,1.800610,0.010010
734,1.800100,0.010050
735,1.799580,0.010090
736,1.799070,0.010160
737,1.798550,0.010240
738,1.798040,0.010320
739,1.797530,0.010400
740,1.797010,0.010480
741,1.795780,0.010560
742,1.794550,0.010650
743,1.793320,0.010730
744,1.792100,0.010810
745,1.790870,0.010900
746,1.789640,0.011010
747,1.788410,0.011120
748,1.787180,0.011220
749,1.785950,0.011330
750,1.784720,0.011440
751,1.783620,0.011550
752,1.782510,0.011660
753,1.781400,0.011770
754,1.780300,0.011870
755,1.779190,0.011980
756,1.777060,0.012110
757,1.774920,0.012230
758,1.772790,0.012350
759,1.770660,0.012480
760,1.768520,0.012600
761,1.767700,0.012690
762,1.766890,0.012780
763,1.766070,0.012870
764,1.765250,0.012960
765,1.764430,0.013040
766,1.763120,0.013130
767,1.761810,0.013220
768,1.760500,0.013300
769,1.759180,0.013390
770,1.757870,0.013480
771,1.756860,0.013570
772,1.755850,0.013660
773,1.754840,0.013750
774,1.753830,0.013840
775,1.752830,0.013930
776,1.751460,0.014030
777,1.750090,0.014130
778,1.748730,0.014240
779,1.747360,0.014340
780,1.745990,0.014450
781,1.744820,0.014540
782,1.743640,0.014630
783,1.742460,0.014720
784,1.741280,0.014800
785,1.740100,0.014890
786,1.738090,0.015000
787,1.736080,0.015110
788,1.734060,0.015220
789,1.732050,0.015320
790,1.730030,0.015430
791,1.729280,0.015480
792,1.728530,0.015540
793,1.727780,0.015590
794,1.727020,0.015640
795,1.726270,0.015700
796,1.725230,0.015750
797,1.724190,0.015810
798,1.723150,0.015860
799,1.722110,0.015920
800,1.721070,0.015970
